,order_id,amount,profit,quantity,order_date,product_id,customer_id,payment_id,year,month,day
885,886,5313,2037,7,2021-10-29,4,370,1,2021,October,29
886,887,3281,471,7,2023-12-27,6,328,5,2023,December,27
887,888,3281,471,7,2023-06-25,10,480,3,2023,June,25
888,889,8681,2458,9,2020-09-01,11,257,5,2020,September,1
889,890,6195,1556,18,2025-02-01,12,516,5,2025,February,1
890,891,3877,481,16,2023-07-22,9,388,1,2023,July,22
891,892,3877,481,16,2022-02-04,5,323,2,2022,February,4
892,893,9369,3297,6,2023-09-27,4,475,2,2023,September,27
893,894,9369,3297,6,2025-01-30,12,26,3,2025,January,30
894,895,8680,4068,20,2023-09-27,1,457,1,2023,September,27
895,896,8680,4068,20,2025-01-30,1,446,1,2025,January,30
896,897,3067,1475,8,2023-09-27,10,359,1,2023,September,27
897,898,3067,1475,8,2025-01-30,1,525,2,2025,January,30
898,899,9002,4197,2,2025-01-15,11,698,4,2025,January,15
899,900,9002,4197,2,2021-03-28,9,635,4,2021,March,28
900,901,7105,2782,19,2021-12-25,11,298,3,2021,December,25
901,902,5317,1345,18,2023-02-03,11,514,4,2023,February,3
902,903,5317,1345,18,2023-04-28,6,270,5,2023,April,28
903,904,5317,1345,18,2024-11-22,9,309,5,2024,November,22
904,905,6304,766,14,2023-02-03,1,738,2,2023,February,3
905,906,6304,766,14,2023-04-28,12,170,1,2023,April,28
906,907,6304,766,14,2024-11-22,12,752,3,2024,November,22
907,908,9565,1691,3,2024-07-02,7,450,4,2024,July,2
908,909,8245,324,11,2024-07-02,9,683,4,2024,July,2
909,910,1592,480,13,2022-01-18,12,159,4,2022,January,18
910,911,8400,267,5,2024-10-08,10,564,5,2024,October,8
911,912,4963,1254,15,2024-10-08,1,250,5,2024,October,8
912,913,2472,211,5,2020-06-21,9,586,3,2020,June,21
913,914,9132,3096,14,2023-12-14,1,750,4,2023,December,14
914,915,8305,1577,6,2020-12-16,3,425,5,2020,December,16
915,916,1010,58,19,2025-03-15,1,111,5,2025,March,15
916,917,4544,1726,9,2024-08-21,7,65,3,2024,August,21
917,918,5900,1738,20,2024-08-21,4,34,4,2024,August,21
918,919,8861,3381,19,2021-05-27,2,705,1,2021,May,27
919,920,8158,2052,13,2020-09-21,2,472,5,2020,September,21
920,921,3411,1704,14,2025-01-11,1,399,2,2025,January,11
921,922,9406,1137,16,2021-10-20,4,442,4,2021,October,20
922,923,1156,74,15,2021-10-20,9,348,4,2021,October,20
923,924,5354,743,10,2021-10-19,1,190,3,2021,October,19
924,925,8780,3430,4,2024-07-07,12,727,2,2024,July,7
925,926,8780,3430,4,2023-07-25,11,347,3,2023,July,25
926,927,6783,3306,8,2020-04-16,4,523,4,2020,April,16
927,928,1778,285,4,2020-07-04,12,461,5,2020,July,4
928,929,9399,1949,12,2022-05-16,4,209,3,2022,May,16
929,930,7957,965,4,2022-05-16,2,225,3,2022,May,16
930,931,1638,661,13,2023-11-25,3,241,4,2023,November,25
931,932,1786,224,4,2021-08-17,3,412,5,2021,August,17
932,933,4751,781,9,2023-07-02,9,382,5,2023,July,2
933,934,8979,4477,4,2020-08-24,3,511,1,2020,August,24
934,935,2727,663,8,2022-11-07,2,579,5,2022,November,7
935,936,1093,397,17,2024-03-27,3,358,3,2024,March,27
936,937,1093,397,17,2024-09-01,5,24,4,2024,September,1
937,938,1093,397,17,2022-02-22,2,376,3,2022,February,22
938,939,2636,88,11,2024-03-27,12,260,2,2024,March,27
939,940,2636,88,11,2024-09-01,3,28,1,2024,September,1
940,941,2636,88,11,2022-02-22,3,804,3,2022,February,22
941,942,7344,2251,7,2022-02-11,1,620,3,2022,February,11
942,943,7306,1547,3,2022-02-11,2,588,5,2022,February,11
943,944,5832,2588,10,2022-02-11,12,65,4,2022,February,11
944,945,8572,2041,8,2021-05-27,12,806,5,2021,May,27
945,946,8572,2041,8,2023-07-05,3,511,1,2023,July,5
946,947,8572,2041,8,2020-10-27,11,674,2,2020,October,27
947,948,8059,1834,10,2021-05-27,3,241,2,2021,May,27
948,949,8059,1834,10,2023-07-05,9,590,3,2023,July,5
949,950,8059,1834,10,2020-10-27,10,400,3,2020,October,27
950,951,3661,436,13,2023-01-26,7,165,5,2023,January,26
951,952,2451,342,8,2021-09-06,3,239,3,2021,September,6
952,953,2451,342,8,2021-11-12,7,473,3,2021,November,12
953,954,2451,342,8,2024-07-30,2,804,1,2024,July,30
954,955,7067,1943,16,2022-03-15,11,365,4,2022,March,15
955,956,4307,615,3,2024-03-15,2,407,2,2024,March,15
956,957,4307,615,3,2020-11-10,9,643,4,2020,November,10
957,958,5694,1134,5,2024-03-15,10,504,2,2024,March,15
958,959,5694,1134,5,2020-11-10,4,204,2,2020,November,10
959,960,962,298,18,2022-07-23,11,295,5,2022,July,23
960,961,2995,220,14,2024-09-13,2,332,2,2024,September,13
961,962,2047,914,5,2024-09-13,11,15,3,2024,September,13
962,963,2078,612,6,2022-01-25,10,270,1,2022,January,25
963,964,2737,1253,3,2021-04-19,10,95,2,2021,April,19
964,965,8194,2881,6,2021-07-18,11,327,4,2021,July,18
965,966,9914,3858,16,2022-06-24,10,279,2,2022,June,24
966,967,9914,3858,16,2024-06-08,4,755,3,2024,June,8
967,968,5470,292,7,2022-06-24,12,494,2,2022,June,24
968,969,5470,292,7,2024-06-08,6,565,5,2024,June,8
969,970,1496,662,17,2022-06-24,6,234,5,2022,June,24
970,971,1496,662,17,2024-06-08,1,335,3,2024,June,8
971,972,3228,476,9,2022-09-29,3,8,2,2022,September,29
972,973,3918,749,8,2023-05-10,5,718,4,2023,May,10
973,974,3918,749,8,2020-05-02,11,648,4,2020,May,2
974,975,9921,1451,15,2021-04-12,9,575,5,2021,April,12
975,976,9694,4361,1,2023-11-04,8,336,3,2023,November,4
976,977,5028,1553,13,2020-05-04,10,79,1,2020,May,4
977,978,594,67,19,2023-09-10,11,202,4,2023,September,10
978,979,594,67,19,2024-01-05,1,620,5,2024,January,5
979,980,594,67,19,2024-05-08,2,569,2,2024,May,8
980,981,5954,2618,11,2024-03-30,8,31,3,2024,March,30
981,982,3518,1051,3,2020-09-10,7,44,3,2020,September,10
982,983,4157,1874,8,2020-09-10,8,792,5,2020,September,10
983,984,3747,410,5,2020-07-12,3,107,1,2020,July,12
984,985,3747,410,5,2022-12-08,11,546,3,2022,December,8
985,986,3747,410,5,2024-03-27,7,474,3,2024,March,27
986,987,3747,410,5,2023-02-17,4,184,2,2023,February,17
987,988,3747,410,5,2021-07-21,4,92,4,2021,July,21
988,989,3194,534,4,2020-07-12,4,460,2,2020,July,12
989,990,3194,534,4,2022-12-08,7,632,1,2022,December,8
990,991,3194,534,4,2024-03-27,4,507,2,2024,March,27
991,992,3194,534,4,2023-02-17,11,283,2,2023,February,17
992,993,3194,534,4,2021-07-21,8,789,2,2021,July,21
993,994,8548,2305,1,2022-10-30,10,220,1,2022,October,30
994,995,6089,139,19,2020-12-31,5,717,3,2020,December,31
995,996,6089,139,19,2022-04-15,1,48,4,2022,April,15
996,997,6089,139,19,2023-04-05,8,509,4,2023,April,5
997,998,2586,800,16,2020-12-31,5,371,4,2020,December,31
998,999,2586,800,16,2022-04-15,2,254,4,2022,April,15
999,1000,2586,800,16,2023-04-05,12,226,2,2023,April,5
1000,1001,3757,1626,9,2020-12-31,2,562,5,2020,December,31
1001,1002,3757,1626,9,2022-04-15,8,83,3,2022,April,15
1002,1003,3757,1626,9,2023-04-05,1,70,2,2023,April,5
1003,1004,5193,2530,5,2021-10-29,2,273,2,2021,October,29
1004,1005,5193,2530,5,2024-12-29,4,152,4,2024,December,29
1005,1006,7493,96,3,2020-08-11,4,145,2,2020,August,11
1006,1007,2062,848,6,2024-03-04,4,563,1,2024,March,4
1007,1008,7163,1536,1,2023-10-17,5,780,4,2023,October,17
1008,1009,4026,163,6,2023-07-28,1,670,3,2023,July,28
1009,1010,1894,275,5,2021-11-27,3,226,2,2021,November,27
1010,1011,7144,192,13,2021-11-27,4,143,4,2021,November,27
1011,1012,3482,1554,15,2020-09-09,10,494,5,2020,September,9
1012,1013,4172,235,5,2021-06-02,7,729,1,2021,June,2
1013,1014,4172,235,5,2022-08-22,10,509,3,2022,August,22
1014,1015,4172,235,5,2024-04-16,7,706,5,2024,April,16
1015,1016,6265,155,8,2022-08-23,1,375,2,2022,August,23
1016,1017,6265,155,8,2021-03-12,5,788,5,2021,March,12
1017,1018,2931,212,7,2024-06-26,9,185,2,2024,June,26
1018,1019,2931,212,7,2023-12-08,6,558,5,2023,December,8
1019,1020,1146,188,9,2024-11-27,8,700,5,2024,November,27
1020,1021,9215,767,13,2022-01-10,1,471,4,2022,January,10
1021,1022,9215,767,13,2021-11-01,1,199,3,2021,November,1
1022,1023,7895,1005,1,2023-10-28,9,667,2,2023,October,28
1023,1024,7895,1005,1,2025-03-01,6,518,1,2025,March,1
1024,1025,2740,558,8,2023-10-28,5,121,4,2023,October,28
1025,1026,2740,558,8,2025-03-01,3,691,2,2025,March,1
1026,1027,5338,1354,16,2024-08-01,4,551,1,2024,August,1
1027,1028,5338,1354,16,2023-06-07,2,355,3,2023,June,7
1028,1029,5338,1354,16,2024-10-21,1,505,5,2024,October,21
1029,1030,5338,1354,16,2021-01-04,2,401,4,2021,January,4
1030,1031,3095,941,2,2022-04-19,6,505,2,2022,April,19
1031,1032,3095,941,2,2022-08-11,10,270,5,2022,August,11
1032,1033,6017,2230,13,2023-08-04,3,766,3,2023,August,4
1033,1034,4904,469,2,2020-04-25,4,353,1,2020,April,25
1034,1035,3080,737,6,2020-04-25,2,580,4,2020,April,25
1035,1036,1992,355,2,2024-12-14,11,312,2,2024,December,14
1036,1037,5346,1246,17,2022-07-25,5,332,1,2022,July,25
1037,1038,5346,1246,17,2022-05-07,3,39,5,2022,May,7
1038,1039,8422,893,18,2022-08-11,2,603,1,2022,August,11
1039,1040,8422,893,18,2022-08-12,4,208,5,2022,August,12
1040,1041,6105,1447,8,2022-08-11,4,717,5,2022,August,11
1041,1042,6105,1447,8,2022-08-12,9,527,1,2022,August,12
1042,1043,670,85,9,2023-08-21,8,318,2,2023,August,21
1043,1044,4057,1012,6,2022-09-12,7,589,4,2022,September,12
1044,1045,8178,2462,10,2023-08-20,7,450,2,2023,August,20
1045,1046,8752,1686,9,2020-12-27,7,278,4,2020,December,27
1046,1047,8752,1686,9,2023-09-04,6,442,3,2023,September,4
1047,1048,8752,1686,9,2022-01-08,3,387,4,2022,January,8
1048,1049,8974,4441,16,2023-06-05,4,339,2,2023,June,5
1049,1050,9090,3098,16,2021-04-01,11,713,2,2021,April,1
1050,1051,9090,3098,16,2024-05-28,11,24,2,2024,May,28
1051,1052,851,356,11,2021-04-01,12,742,5,2021,April,1
1052,1053,851,356,11,2024-05-28,2,119,5,2024,May,28
1053,1054,5427,728,3,2023-03-09,6,346,2,2023,March,9
1054,1055,2695,914,15,2022-07-28,1,533,5,2022,July,28
1055,1056,2695,914,15,2021-06-17,4,311,5,2021,June,17
1056,1057,2386,999,3,2024-02-13,2,217,1,2024,February,13
1057,1058,2284,149,20,2021-08-06,3,190,5,2021,August,6
1058,1059,6034,608,8,2022-05-01,5,73,2,2022,May,1
1059,1060,8956,3359,13,2022-05-01,4,272,2,2022,May,1
1060,1061,7122,1982,7,2024-03-11,4,666,1,2024,March,11
1061,1062,9775,4507,5,2020-07-06,9,166,5,2020,July,6
1062,1063,3309,177,13,2020-12-17,12,594,2,2020,December,17
1063,1064,4163,897,14,2022-08-30,9,525,5,2022,August,30
1064,1065,4163,897,14,2025-02-27,7,383,3,2025,February,27
1065,1066,4163,897,14,2021-06-05,7,497,2,2021,June,5
1066,1067,5518,867,7,2022-12-22,4,34,1,2022,December,22
1067,1068,7566,606,6,2025-01-25,9,231,3,2025,January,25
1068,1069,7566,606,6,2025-02-14,7,418,4,2025,February,14
1069,1070,762,92,11,2023-01-06,10,690,4,2023,January,6
1070,1071,3316,126,6,2020-10-11,11,649,1,2020,October,11
1071,1072,5994,2826,9,2023-05-24,10,519,5,2023,May,24
1072,1073,5994,2826,9,2024-03-12,10,724,2,2024,March,12
1073,1074,5994,2826,9,2024-03-17,3,694,1,2024,March,17
1074,1075,3854,245,19,2022-05-17,8,799,4,2022,May,17
1075,1076,7019,2677,15,2020-12-21,10,360,3,2020,December,21
1076,1077,5954,2640,14,2021-08-24,1,416,4,2021,August,24
1077,1078,5954,2640,14,2022-10-22,3,52,1,2022,October,22
1078,1079,9752,3618,5,2024-02-21,7,537,4,2024,February,21
1079,1080,9752,3618,5,2022-10-31,10,577,4,2022,October,31
1080,1081,5335,322,15,2022-05-15,11,703,3,2022,May,15
1081,1082,1454,80,20,2022-07-22,8,595,5,2022,July,22
1082,1083,6724,1539,19,2021-12-13,4,299,5,2021,December,13
1083,1084,6724,1539,19,2021-06-03,4,536,5,2021,June,3
1084,1085,9874,3895,4,2025-02-24,1,661,4,2025,February,24
1085,1086,4918,1485,7,2023-02-02,12,265,3,2023,February,2
1086,1087,3189,1180,19,2021-12-31,5,3,5,2021,December,31
1087,1088,2684,713,2,2024-06-15,8,807,3,2024,June,15
1088,1089,2684,713,2,2022-06-05,11,224,3,2022,June,5
1089,1090,2684,713,2,2020-05-11,9,243,5,2020,May,11
1090,1091,7626,229,5,2024-02-11,9,412,4,2024,February,11
1091,1092,7626,229,5,2020-11-25,5,382,4,2020,November,25
1092,1093,6669,3063,19,2023-08-12,12,220,5,2023,August,12
1093,1094,6123,1686,3,2022-05-06,6,675,2,2022,May,6
1094,1095,3265,1390,16,2024-01-17,6,298,4,2024,January,17
1095,1096,8104,1039,6,2021-11-24,4,325,1,2021,November,24
1096,1097,8104,1039,6,2021-10-06,6,527,2,2021,October,6
1097,1098,8104,1039,6,2025-01-27,3,29,3,2025,January,27
1098,1099,847,355,17,2022-05-23,1,595,2,2022,May,23
1099,1100,847,355,17,2023-11-28,7,291,5,2023,November,28
1100,1101,847,355,17,2023-01-18,7,197,2,2023,January,18
1101,1102,3129,55,9,2021-09-06,3,791,3,2021,September,6
1102,1103,7821,3821,13,2021-09-06,10,214,3,2021,September,6
1103,1104,9498,256,12,2021-02-22,9,85,3,2021,February,22
1104,1105,9498,256,12,2021-10-06,9,315,1,2021,October,6
1105,1106,5461,1214,7,2020-06-07,5,417,4,2020,June,7
1106,1107,3084,611,19,2024-05-21,4,732,2,2024,May,21
1107,1108,6087,3043,1,2020-08-05,5,755,1,2020,August,5
1108,1109,611,300,3,2020-10-15,12,263,3,2020,October,15
1109,1110,9909,2999,18,2021-05-15,5,475,3,2021,May,15
1110,1111,9909,2999,18,2022-01-13,2,269,5,2022,January,13
1111,1112,6485,3178,18,2023-07-18,9,758,2,2023,July,18
1112,1113,7259,1969,10,2022-12-08,8,224,1,2022,December,8
1113,1114,3333,700,18,2023-04-17,9,88,5,2023,April,17
1114,1115,7786,1202,4,2020-06-23,10,688,3,2020,June,23
1115,1116,7644,2428,6,2022-01-20,5,525,4,2022,January,20
1116,1117,1476,247,5,2023-11-18,10,764,5,2023,November,18
1117,1118,1476,247,5,2022-01-19,6,83,2,2022,January,19
1118,1119,3445,1405,16,2020-09-21,8,122,1,2020,September,21
1119,1120,9837,384,1,2020-09-21,5,592,1,2020,September,21
1120,1121,1314,457,8,2021-06-11,5,510,3,2021,June,11
1121,1122,5951,936,6,2024-08-07,9,768,4,2024,August,7
1122,1123,5951,936,6,2022-07-26,3,442,4,2022,July,26
1123,1124,992,177,6,2024-01-13,12,132,4,2024,January,13
1124,1125,4699,625,18,2024-01-13,11,680,4,2024,January,13
1125,1126,5557,2114,17,2021-05-28,9,340,5,2021,May,28
1126,1127,3436,933,3,2021-06-13,7,475,2,2021,June,13
1127,1128,9840,3870,11,2023-04-25,9,765,3,2023,April,25
1128,1129,7620,125,4,2021-07-05,6,352,5,2021,July,5
1129,1130,7620,125,4,2024-10-12,7,255,4,2024,October,12
1130,1131,4314,1591,5,2021-10-04,6,568,3,2021,October,4
1131,1132,8851,999,12,2024-02-07,11,87,2,2024,February,7
1132,1133,544,272,2,2021-03-05,4,171,4,2021,March,5
1133,1134,544,272,2,2023-06-25,1,750,2,2023,June,25
1134,1135,537,142,20,2021-08-02,4,600,1,2021,August,2
1135,1136,5944,2661,7,2022-03-17,7,459,4,2022,March,17
1136,1137,2258,135,18,2024-02-07,7,284,1,2024,February,7
1137,1138,2258,135,18,2022-08-19,9,358,1,2022,August,19
1138,1139,9609,4339,3,2024-09-19,11,346,1,2024,September,19
1139,1140,9609,4339,3,2020-04-05,10,136,3,2020,April,5
1140,1141,9952,3301,15,2023-03-10,4,433,3,2023,March,10
1141,1142,9873,4585,7,2020-08-10,3,239,3,2020,August,10
1142,1143,3560,1335,15,2020-04-29,5,30,2,2020,April,29
1143,1144,3560,1335,15,2023-03-16,11,204,4,2023,March,16
1144,1145,6528,76,9,2020-05-04,3,296,3,2020,May,4
1145,1146,8930,3374,12,2020-05-04,6,321,3,2020,May,4
1146,1147,4521,1778,9,2024-10-15,5,570,4,2024,October,15
1147,1148,7091,2317,10,2022-06-09,11,378,5,2022,June,9
1148,1149,2101,287,8,2020-07-04,3,454,2,2020,July,4
1149,1150,2101,287,8,2023-04-09,5,119,3,2023,April,9
1150,1151,8644,1968,9,2023-11-24,7,28,1,2023,November,24
1151,1152,6672,3319,4,2023-11-29,5,306,5,2023,November,29
1152,1153,6672,3319,4,2024-05-20,1,478,3,2024,May,20
1153,1154,4699,103,12,2024-05-21,2,489,5,2024,May,21
1154,1155,4897,1001,14,2021-12-07,5,412,5,2021,December,7
1155,1156,4897,1001,14,2025-01-06,8,166,4,2025,January,6
1156,1157,5460,2088,14,2022-07-13,10,417,5,2022,July,13
1157,1158,5460,2088,14,2020-04-19,4,377,4,2020,April,19
1158,1159,9272,1771,19,2024-11-14,9,758,1,2024,November,14
1159,1160,9272,1771,19,2020-04-18,4,339,5,2020,April,18
1160,1161,7870,1057,15,2023-10-18,5,224,5,2023,October,18
1161,1162,7870,1057,15,2021-03-21,9,308,5,2021,March,21
1162,1163,7992,893,12,2024-09-13,5,297,5,2024,September,13
1163,1164,7992,893,12,2023-05-04,4,537,3,2023,May,4
1164,1165,7992,893,12,2023-05-31,1,520,3,2023,May,31
1165,1166,6499,2189,18,2024-06-15,12,65,5,2024,June,15
1166,1167,6499,2189,18,2021-04-03,3,369,2,2021,April,3
1167,1168,8848,2090,9,2025-01-14,9,182,2,2025,January,14
1168,1169,8044,3634,3,2020-12-24,6,782,3,2020,December,24
1169,1170,8044,3634,3,2022-10-07,5,81,3,2022,October,7
1170,1171,7417,1334,16,2021-10-05,12,93,2,2021,October,5
1171,1172,3451,658,3,2024-12-28,7,259,4,2024,December,28
1172,1173,8531,2555,4,2022-05-14,2,461,1,2022,May,14
1173,1174,6646,848,15,2023-08-19,7,326,4,2023,August,19
1174,1175,6646,848,15,2023-07-14,1,776,1,2023,July,14
1175,1176,2553,907,6,2023-06-22,7,724,5,2023,June,22
1176,1177,8490,3485,3,2023-03-21,10,308,3,2023,March,21
1177,1178,2689,1330,3,2020-12-13,5,205,1,2020,December,13
1178,1179,2689,1330,3,2024-05-29,8,209,3,2024,May,29
1179,1180,815,54,14,2021-05-25,4,343,3,2021,May,25
1180,1181,5024,379,2,2024-04-02,1,627,3,2024,April,2
1181,1182,5024,379,2,2022-12-03,8,801,3,2022,December,3
1182,1183,8962,2444,18,2021-07-12,6,215,5,2021,July,12
1183,1184,8962,2444,18,2020-03-22,9,576,1,2020,March,22
1184,1185,1961,59,12,2020-08-09,8,381,3,2020,August,9
1185,1186,526,83,4,2022-02-18,10,795,3,2022,February,18
1186,1187,6093,3042,9,2021-06-14,2,741,1,2021,June,14
1187,1188,6093,3042,9,2021-03-01,12,7,4,2021,March,1
1188,1189,7699,246,5,2023-09-23,3,266,3,2023,September,23
1189,1190,8825,3594,15,2024-07-31,5,713,4,2024,July,31
1190,1191,2082,642,8,2020-06-02,9,100,4,2020,June,2
1191,1192,2082,642,8,2022-12-15,2,402,1,2022,December,15
1192,1193,2082,642,8,2020-08-07,3,440,5,2020,August,7
1193,1194,914,163,13,2024-10-26,1,296,5,2024,October,26
